Time (s),Nodes Explored,Pruned by,Bound Update,LB,UB,Rel. Gap (%),Abs. Gap,# Nodes
182.90273,183,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,182
183.788595,184,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,183
184.664908,185,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,184
185.736429,186,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,185
186.80617,187,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,186
188.109069,188,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,187
189.001392,189,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,188
190.207256,190,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,189
192.033817,191,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,190
192.971049,192,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,191
193.870567,193,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,192
195.114922,194,,,0.94540725761505,0.9506821218059739,0.55485,0.00527486,193
196.053156,195,,L,0.9454089102713152,0.9506821218059739,0.554677,0.00527321,194
196.974657,196,,,0.9454089102713152,0.9506821218059739,0.554677,0.00527321,195
198.26864,197,,L,0.9454375793261618,0.9506821218059739,0.551661,0.00524454,196
199.612486,198,,,0.9454375793261618,0.9506821218059739,0.551661,0.00524454,197
201.002492,199,,L,0.9454602810310919,0.9506821218059739,0.549273,0.00522184,198
202.31274,200,,,0.9454602810310919,0.9506821218059739,0.549273,0.00522184,199
203.229016,201,,L,0.9454627735694776,0.9506821218059739,0.549011,0.00521935,200
204.60304,202,,,0.9454627735694776,0.9506821218059739,0.549011,0.00521935,201
205.635731,203,,L,0.9454652600157738,0.9506821218059739,0.548749,0.00521686,202
206.500619,204,,,0.9454652600157738,0.9506821218059739,0.548749,0.00521686,203
207.388218,205,,,0.9454652600157738,0.9506821218059739,0.548749,0.00521686,204
208.501364,206,,,0.9454652600157738,0.9506821218059739,0.548749,0.00521686,205
209.538111,207,,L,0.9454655359211672,0.9506821218059739,0.54872,0.00521659,206
210.437544,208,,,0.9454655359211672,0.9506821218059739,0.54872,0.00521659,207
211.720309,209,,L,0.9454673441854774,0.9506821218059739,0.54853,0.00521478,208
212.967551,210,,,0.9454673441854774,0.9506821218059739,0.54853,0.00521478,209
213.876919,211,,L,0.9454675449014804,0.9506821218059739,0.548509,0.00521458,210
214.658893,212,,,0.9454675449014804,0.9506821218059739,0.548509,0.00521458,211
216.038312,213,,,0.9454675449014804,0.9506821218059739,0.548509,0.00521458,212
217.146544,214,,,0.9454675449014804,0.9506821218059739,0.548509,0.00521458,213
217.881441,215,,L,0.9454677678733896,0.9506821218059739,0.548486,0.00521435,214
218.647672,216,,,0.9454677678733896,0.9506821218059739,0.548486,0.00521435,215
219.701264,217,,,0.9454677678733896,0.9506821218059739,0.548486,0.00521435,216
220.795737,218,,,0.9454677678733896,0.9506821218059739,0.548486,0.00521435,217
221.825183,219,,L,0.9454680155617603,0.9506821218059739,0.548459,0.00521411,218
222.605657,220,,,0.9454680155617603,0.9506821218059739,0.548459,0.00521411,219
223.410234,221,,,0.9454680155617603,0.9506821218059739,0.548459,0.00521411,220
224.517654,222,,,0.9454680155617603,0.9506821218059739,0.548459,0.00521411,221
225.610065,223,,L,0.9454682906991329,0.9506821218059739,0.548431,0.00521383,222
226.382729,224,,,0.9454682906991329,0.9506821218059739,0.548431,0.00521383,223
227.438502,225,,,0.9454682906991329,0.9506821218059739,0.548431,0.00521383,224
228.473662,226,,,0.9454682906991329,0.9506821218059739,0.548431,0.00521383,225
229.231765,227,,L,0.9455019573438467,0.9506821218059739,0.544889,0.00518016,226
230.592042,228,,,0.9455019573438467,0.9506821218059739,0.544889,0.00518016,227
231.554598,229,,L,0.9455368416880938,0.9506821218059739,0.54122,0.00514528,228
232.700459,230,,,0.9455368416880938,0.9506821218059739,0.54122,0.00514528,229
234.132841,231,,L,0.9455604727734973,0.9506821218059739,0.538734,0.00512165,230
235.139574,232,,,0.9455604727734973,0.9506821218059739,0.538734,0.00512165,231
236.419802,233,,L,0.9455604727751474,0.9506821218059739,0.538734,0.00512165,232
237.690523,234,,,0.9455604727751474,0.9506821218059739,0.538734,0.00512165,233
238.753166,235,,L,0.9455604727767977,0.9506821218059739,0.538734,0.00512165,234
240.114184,236,,,0.9455604727767977,0.9506821218059739,0.538734,0.00512165,235
241.109657,237,,L,0.945634194077672,0.9506821218059739,0.53098,0.00504793,236
242.070032,238,,,0.945634194077672,0.9506821218059739,0.53098,0.00504793,237
243.039334,239,,,0.945634194077672,0.9506821218059739,0.53098,0.00504793,238
244.354641,240,,,0.945634194077672,0.9506821218059739,0.53098,0.00504793,239
245.295425,241,,L,0.9456355917422676,0.9506821218059739,0.530833,0.00504653,240
246.536146,242,,,0.9456355917422676,0.9506821218059739,0.530833,0.00504653,241
247.504864,243,,L,0.9456355917435149,0.9506821218059739,0.530833,0.00504653,242
248.773767,244,,,0.9456355917435149,0.9506821218059739,0.530833,0.00504653,243
249.826305,245,,L,0.9456802180460163,0.9506821218059739,0.526138,0.0050019,244
251.208013,246,,,0.9456802180460163,0.9506821218059739,0.526138,0.0050019,245
252.122573,247,,L,0.9457231546553286,0.9506821218059739,0.521622,0.00495897,246
253.495874,248,,,0.9457231546553286,0.9506821218059739,0.521622,0.00495897,247
254.418266,249,,L,0.945745620296963,0.9506821218059739,0.519259,0.0049365,248
255.679624,250,,,0.945745620296963,0.9506821218059739,0.519259,0.0049365,249
256.597874,251,,L,0.945745856360183,0.9506821218059739,0.519234,0.00493627,250
257.538983,252,,,0.945745856360183,0.9506821218059739,0.519234,0.00493627,251
258.900914,253,,L,0.9457483488985641,0.9506821218059739,0.518972,0.00493377,252
260.381047,254,,,0.9457483488985641,0.9506821218059739,0.518972,0.00493377,253
261.341551,255,,L,0.9457508353438797,0.9506821218059739,0.51871,0.00493129,254
262.07928,256,,,0.9457508353438797,0.9506821218059739,0.51871,0.00493129,255
263.221412,257,,,0.9457508353438797,0.9506821218059739,0.51871,0.00493129,256
264.364492,258,,,0.9457508353438797,0.9506821218059739,0.51871,0.00493129,257
265.127579,259,,L,0.9457511112502484,0.9506821218059739,0.518681,0.00493101,258
266.433313,260,,,0.9457511112502484,0.9506821218059739,0.518681,0.00493101,259
267.347892,261,,L,0.9457529195145544,0.9506821218059739,0.518491,0.0049292,260
268.767818,262,,,0.9457529195145544,0.9506821218059739,0.518491,0.0049292,261
269.653935,263,,L,0.9457531202295844,0.9506821218059739,0.51847,0.004929,262
270.837002,264,,,0.9457531202295844,0.9506821218059739,0.51847,0.004929,263
271.589025,265,,,0.9457531202295844,0.9506821218059739,0.51847,0.004929,264
272.759552,266,,,0.9457531202295844,0.9506821218059739,0.51847,0.004929,265
273.434716,267,,L,0.9457533432014933,0.9506821218059739,0.518447,0.00492878,266
274.539497,268,,,0.9457533432014933,0.9506821218059739,0.518447,0.00492878,267
275.237848,269,,,0.9457533432014933,0.9506821218059739,0.518447,0.00492878,268
276.375234,270,,,0.9457533432014933,0.9506821218059739,0.518447,0.00492878,269
277.198661,271,,L,0.9457535908898638,0.9506821218059739,0.51842,0.00492853,270
278.064108,272,,,0.9457535908898638,0.9506821218059739,0.51842,0.00492853,271
279.208059,273,,,0.9457535908898638,0.9506821218059739,0.51842,0.00492853,272
280.890395,274,,,0.9457535908898638,0.9506821218059739,0.51842,0.00492853,273
283.232395,275,,L,0.945753866027236,0.9506821218059739,0.518392,0.00492826,274
285.87829,276,,,0.945753866027236,0.9506821218059739,0.518392,0.00492826,275
286.735224,277,,,0.945753866027236,0.9506821218059739,0.518392,0.00492826,276
287.84827,278,,,0.945753866027236,0.9506821218059739,0.518392,0.00492826,277
288.599559,279,,L,0.9457541716489319,0.9506821218059739,0.518359,0.00492795,278
289.988313,280,,,0.9457541716489319,0.9506821218059739,0.518359,0.00492795,279
291.041578,281,,L,0.9457875326728746,0.9506821218059739,0.51485,0.00489459,280
292.355429,282,,,0.9457875326728746,0.9506821218059739,0.51485,0.00489459,281
293.280293,283,,L,0.9458318536732153,0.9506821218059739,0.510188,0.00485027,282
294.321512,284,,,0.9458318536732153,0.9506821218059739,0.510188,0.00485027,283
295.720982,285,,L,0.9458487110642904,0.9506821218059739,0.508415,0.00483341,284
296.734352,286,,,0.9458487110642904,0.9506821218059739,0.508415,0.00483341,285
298.218318,287,,L,0.9458487110654288,0.9506821218059739,0.508415,0.00483341,286
299.683835,288,,,0.9458487110654288,0.9506821218059739,0.508415,0.00483341,287
300.78563,289,,L,0.9458645945838823,0.9506821218059739,0.506744,0.00481753,288
301.955295,290,,,0.9458645945838823,0.9506821218059739,0.506744,0.00481753,289
303.771697,291,,L,0.9458645945849877,0.9506821218059739,0.506744,0.00481753,290
305.430921,292,,,0.9458645945849877,0.9506821218059739,0.506744,0.00481753,291
307.020919,293,,L,0.9458799447766242,0.9506821218059739,0.50513,0.00480218,292
308.417487,294,,,0.9458799447766242,0.9506821218059739,0.50513,0.00480218,293
309.497763,295,,L,0.9458799447776904,0.9506821218059739,0.50513,0.00480218,294
310.975024,296,,,0.9458799447776904,0.9506821218059739,0.50513,0.00480218,295
312.021358,297,,L,0.9458852934705526,0.9506821218059739,0.504567,0.00479683,296
313.080282,298,,,0.9458852934705526,0.9506821218059739,0.504567,0.00479683,297
314.47645,299,,L,0.9458852934716271,0.9506821218059739,0.504567,0.00479683,298
315.847707,300,,,0.9458852934716271,0.9506821218059739,0.504567,0.00479683,299
316.808753,301,,L,0.9459017549900725,0.9506821218059739,0.502835,0.00478037,300
318.068,302,,,0.9459017549900725,0.9506821218059739,0.502835,0.00478037,301
319.011907,303,,L,0.9459017549911076,0.9506821218059739,0.502835,0.00478037,302
320.410089,304,,,0.9459017549911076,0.9506821218059739,0.502835,0.00478037,303
321.429898,305,,L,0.9459017549921427,0.9506821218059739,0.502835,0.00478037,304
322.972232,306,,,0.9459017549921427,0.9506821218059739,0.502835,0.00478037,305
323.997869,307,,L,0.9459609291300004,0.9506821218059739,0.496611,0.00472119,306
325.601554,308,,,0.9459609291300004,0.9506821218059739,0.496611,0.00472119,307
326.675555,309,,L,0.945973954426675,0.9506821218059739,0.495241,0.00470817,308
328.135816,310,,,0.945973954426675,0.9506821218059739,0.495241,0.00470817,309
329.139194,311,,L,0.9460206151802597,0.9506821218059739,0.490333,0.00466151,310
330.12668,312,,,0.9460206151802597,0.9506821218059739,0.490333,0.00466151,311
331.496126,313,,L,0.9460888605465153,0.9506821218059739,0.483154,0.00459326,312
332.896726,314,,,0.9460888605465153,0.9506821218059739,0.483154,0.00459326,313
333.916879,315,,L,0.9461617231218042,0.9506821218059739,0.47549,0.0045204,314
334.874155,316,,,0.9461617231218042,0.9506821218059739,0.47549,0.0045204,315
335.828495,317,,,0.9461617231218042,0.9506821218059739,0.47549,0.0045204,316
337.149651,318,Bound,,0.9461617231218042,0.9506821218059739,0.47549,0.0045204,315
338.06316,319,,,0.9461617231218042,0.9506821218059739,0.47549,0.0045204,316
339.38159,320,Bound,,0.9461617231218042,0.9506821218059739,0.47549,0.0045204,315
340.355357,321,,L,0.9461870737484801,0.9506821218059739,0.472823,0.00449505,316
341.263363,322,,,0.9461870737484801,0.9506821218059739,0.472823,0.00449505,317
342.578229,323,,L,0.9462110621409121,0.9506821218059739,0.4703,0.00447106,318
344.123851,324,,,0.9462110621409121,0.9506821218059739,0.4703,0.00447106,319
345.633061,325,,L,0.9462183074606696,0.9506821218059739,0.469538,0.00446381,320
347.413435,326,,,0.9462183074606696,0.9506821218059739,0.469538,0.00446381,321
349.05626,327,,L,0.9462236561546145,0.9506821218059739,0.468975,0.00445847,322
350.075583,328,,,0.9462236561546145,0.9506821218059739,0.468975,0.00445847,323
351.53736,329,,L,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,324
352.558046,330,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,325
354.798507,331,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,326
356.106148,332,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,327
357.401766,333,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,328
358.321945,334,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,329
359.782355,335,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,330
360.734343,336,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,331
362.044647,337,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,332
363.009209,338,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,333
364.498777,339,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,334
365.76405,340,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,335
367.322087,341,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,336
368.238934,342,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,337
369.623545,343,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,338
370.701979,344,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,339
372.114242,345,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,340
373.14348,346,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,341
374.692197,347,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,342
376.000011,348,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,343
377.232815,349,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,344
378.285294,350,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,345
379.826177,351,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,346
380.978842,352,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,347
382.578472,353,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,348
383.940029,354,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,349
387.04958,355,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,350
389.267709,356,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,351
391.298274,357,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,352
392.878325,358,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,353
394.383643,359,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,354
396.017626,360,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,355
397.202533,361,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,356
398.193387,362,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,357
399.530204,363,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,358
401.391121,364,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,359
402.676052,365,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,360
403.799384,366,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,361
405.211668,367,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,362
406.290279,368,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,363
407.653994,369,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,364
408.787596,370,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,365
410.007129,371,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,366
411.13821,372,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,367
412.426945,373,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,368
413.724786,374,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,369
415.014076,375,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,370
417.149201,376,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,371
418.558236,377,Bound,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,370
419.847497,378,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,371
421.271078,379,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,372
422.614768,380,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,373
423.533905,381,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,374
425.068626,382,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,375
426.476436,383,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,376
427.838251,384,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,377
428.921179,385,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,378
430.602987,386,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,379
432.119999,387,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,380
434.683431,388,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,381
436.148952,389,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,382
437.60517,390,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,383
438.894493,391,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,384
440.250517,392,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,385
441.579953,393,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,386
442.827689,394,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,387
444.462309,395,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,388
445.828293,396,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,389
447.535015,397,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,390
448.81377,398,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,391
449.875266,399,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,392
451.160861,400,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,393
452.261649,401,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,394
453.638774,402,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,395
454.690986,403,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,396
456.010695,404,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,397
456.95267,405,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,398
458.347822,406,,,0.9462286213874895,0.9506821218059739,0.468453,0.0044535,399
459.705073,407,,L,0.9462338792139293,0.9506821218059739,0.4679,0.00444824,400
461.133109,408,,,0.9462338792139293,0.9506821218059739,0.4679,0.00444824,401
462.140885,409,,L,0.9462429432130188,0.9506821218059739,0.466947,0.00443918,402
463.095394,410,,,0.9462429432130188,0.9506821218059739,0.466947,0.00443918,403
464.501176,411,,L,0.9462454357513952,0.9506821218059739,0.466684,0.00443669,404
465.757728,412,,,0.9462454357513952,0.9506821218059739,0.466684,0.00443669,405
466.683305,413,,L,0.9462479221957305,0.9506821218059739,0.466423,0.0044342,406
467.715447,414,,,0.9462479221957305,0.9506821218059739,0.466423,0.0044342,407
468.481474,415,,,0.9462479221957305,0.9506821218059739,0.466423,0.0044342,408
469.548674,416,,,0.9462479221957305,0.9506821218059739,0.466423,0.0044342,409
470.309593,417,,L,0.9462481981030741,0.9506821218059739,0.466394,0.00443392,410
471.211016,418,,,0.9462481981030741,0.9506821218059739,0.466394,0.00443392,411
472.566677,419,,L,0.9462500063673762,0.9506821218059739,0.466204,0.00443212,412
473.440775,420,,,0.9462500063673762,0.9506821218059739,0.466204,0.00443212,413
474.748153,421,,L,0.9462502070814329,0.9506821218059739,0.466183,0.00443191,414
475.637083,422,,,0.9462502070814329,0.9506821218059739,0.466183,0.00443191,415
476.40862,423,,,0.9462502070814329,0.9506821218059739,0.466183,0.00443191,416
477.578208,424,,,0.9462502070814329,0.9506821218059739,0.466183,0.00443191,417
478.726504,425,,L,0.9462504300533416,0.9506821218059739,0.466159,0.00443169,418
479.629499,426,,,0.9462504300533416,0.9506821218059739,0.466159,0.00443169,419
480.504543,427,,,0.9462504300533416,0.9506821218059739,0.466159,0.00443169,420
481.823543,428,,,0.9462504300533416,0.9506821218059739,0.466159,0.00443169,421
483.01568,429,,L,0.9462506777417119,0.9506821218059739,0.466133,0.00443144,422
483.816667,430,,,0.9462506777417119,0.9506821218059739,0.466133,0.00443144,423
485.177667,431,,,0.9462506777417119,0.9506821218059739,0.466133,0.00443144,424
486.033313,432,,,0.9462506777417119,0.9506821218059739,0.466133,0.00443144,425
487.282115,433,,L,0.9462509528790839,0.9506821218059739,0.466104,0.00443117,426
488.108448,434,,,0.9462509528790839,0.9506821218059739,0.466104,0.00443117,427
488.907812,435,,,0.9462509528790839,0.9506821218059739,0.466104,0.00443117,428
490.008569,436,,,0.9462509528790839,0.9506821218059739,0.466104,0.00443117,429
491.060147,437,,L,0.9462846195256471,0.9506821218059739,0.462563,0.0043975,430
492.006033,438,,,0.9462846195256471,0.9506821218059739,0.462563,0.0043975,431
493.586493,439,,L,0.9462861811084735,0.9506821218059739,0.462399,0.00439594,432
494.920116,440,,,0.9462861811084735,0.9506821218059739,0.462399,0.00439594,433
495.833042,441,,L,0.9463434223047583,0.9506821218059739,0.456378,0.0043387,434
497.075788,442,,,0.9463434223047583,0.9506821218059739,0.456378,0.0043387,435
497.975948,443,,L,0.9463916237255448,0.9506821218059739,0.451307,0.0042905,436
498.849627,444,,,0.9463916237255448,0.9506821218059739,0.451307,0.0042905,437
500.184418,445,,L,0.9464729724971941,0.9506821218059739,0.44275,0.00420915,438
500.95213,446,,,0.9464729724971941,0.9506821218059739,0.44275,0.00420915,439
502.123979,447,Bound,L,0.9464966374698065,0.9506821218059739,0.440261,0.00418548,438
502.91618,448,,,0.9464966374698065,0.9506821218059739,0.440261,0.00418548,439
504.05634,449,,L,0.9465073726791979,0.9506821218059739,0.439132,0.00417475,440
505.256131,450,,,0.9465073726791979,0.9506821218059739,0.439132,0.00417475,441
506.103008,451,,L,0.9465670587293442,0.9506821218059739,0.432854,0.00411506,442
507.004611,452,,,0.9465670587293442,0.9506821218059739,0.432854,0.00411506,443
508.29769,453,,L,0.9465717564369647,0.9506821218059739,0.43236,0.00411037,444
509.828049,454,,,0.9465717564369647,0.9506821218059739,0.43236,0.00411037,445
510.791523,455,,L,0.9466098658342326,0.9506821218059739,0.428351,0.00407226,446
511.702219,456,,,0.9466098658342326,0.9506821218059739,0.428351,0.00407226,447
513.044836,457,,L,0.9466098658342327,0.9506821218059739,0.428351,0.00407226,448
514.372513,458,,,0.9466098658342327,0.9506821218059739,0.428351,0.00407226,449
515.321274,459,,L,0.9466353040954494,0.9506821218059739,0.425675,0.00404682,450
516.490304,460,,,0.9466353040954494,0.9506821218059739,0.425675,0.00404682,451
517.295671,461,,L,0.9467578729566137,0.9506821218059739,0.412782,0.00392425,452
518.109795,462,,,0.9467578729566137,0.9506821218059739,0.412782,0.00392425,453
519.281977,463,Bound,L,0.946840509155747,0.9506821218059739,0.40409,0.00384161,452
520.518971,464,,,0.946840509155747,0.9506821218059739,0.40409,0.00384161,453
521.412218,465,,L,0.9469937243224453,0.9506821218059739,0.387974,0.0036884,454
522.544916,466,,,0.9469937243224453,0.9506821218059739,0.387974,0.0036884,455
523.402152,467,,L,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,456
524.235712,468,,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,457
525.116783,469,,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,458
526.003861,470,Bound,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,457
527.031207,471,,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,458
527.785722,472,,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,459
528.904132,473,,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,460
529.894344,474,Bound,,0.9470118913730516,0.9506821218059739,0.386063,0.00367023,459
530.792916,475,,L,0.9470750893585744,0.9506821218059739,0.379415,0.00360703,460
531.978981,476,,,0.9470750893585744,0.9506821218059739,0.379415,0.00360703,461
532.925909,477,,L,0.9471831385385372,0.9506821218059739,0.36805,0.00349898,462
534.185522,478,Bound,,0.9471831385385372,0.9506821218059739,0.36805,0.00349898,461
535.081115,479,,L,0.9472402255065051,0.9506821218059739,0.362045,0.0034419,462
536.204712,480,,,0.9472402255065051,0.9506821218059739,0.362045,0.0034419,463
537.021873,481,,L,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,464
538.075675,482,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,465
538.965601,483,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,466
540.188152,484,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,467
541.097108,485,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,468
542.295585,486,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,469
543.128726,487,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,470
544.254537,488,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,471
544.897391,489,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,472
545.900279,490,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,473
546.847487,491,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,474
547.543581,492,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,475
548.185517,493,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,476
549.103418,494,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,477
550.136814,495,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,478
550.811173,496,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,479
551.459879,497,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,480
552.652474,498,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,481
553.662521,499,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,482
554.635199,500,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,483
555.467848,501,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,484
556.46894,502,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,485
557.099046,503,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,486
558.236867,504,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,487
559.423525,505,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,488
560.24792,506,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,489
561.20525,507,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,490
562.408199,508,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,491
563.258719,509,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,492
564.092475,510,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,493
566.259633,511,Bound,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,492
567.1965,512,Bound,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,491
568.596302,513,Bound,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,490
569.433901,514,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,491
570.250038,515,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,492
570.896208,516,,,0.9472965024161915,0.9506821218059739,0.356125,0.00338562,493
571.594447,517,,L,0.9473714325207379,0.9506821218059739,0.348244,0.00331069,494
572.382956,518,,,0.9473714325207379,0.9506821218059739,0.348244,0.00331069,495
573.572586,519,,L,0.9473741841290877,0.9506821218059739,0.347954,0.00330794,496
574.710811,520,,,0.9473741841290877,0.9506821218059739,0.347954,0.00330794,497
575.612031,521,,L,0.9473741841290878,0.9506821218059739,0.347954,0.00330794,498
576.70705,522,,,0.9473741841290878,0.9506821218059739,0.347954,0.00330794,499
577.548672,523,,L,0.9473991663716523,0.9506821218059739,0.345326,0.00328296,500
578.522656,524,Bound,,0.9473991663716523,0.9506821218059739,0.345326,0.00328296,499
579.532254,525,Bound,L,0.9474026662328552,0.9506821218059739,0.344958,0.00327946,498
580.750216,526,,,0.9474026662328552,0.9506821218059739,0.344958,0.00327946,499
581.770025,527,,L,0.9474244764462103,0.9506821218059739,0.342664,0.00325765,500
582.971417,528,,,0.9474244764462103,0.9506821218059739,0.342664,0.00325765,501
