time_s,iteration,UB,LB,rel_gap_pct,abs_gap
48647.1,705,0.97900405,0.97844159,0.0575,0.000562
48651.14,706,0.97900405,0.97844159,0.0575,0.000562
48655.079,707,0.97900405,0.97844332,0.0573,0.000561
48658.909,708,0.97900405,0.97844332,0.0573,0.000561
48669.294,709,0.97900405,0.97844377,0.0572,0.00056
48679.898,710,0.97900405,0.97844377,0.0572,0.00056
48690.179,711,0.97900405,0.97844389,0.0572,0.00056
48700.2,712,0.97900405,0.97844389,0.0572,0.00056
48710.541,713,0.97900405,0.97844454,0.0572,0.00056
48721.649,714,0.97900405,0.97844454,0.0572,0.00056
48731.772,715,0.97900405,0.97844518,0.0571,0.000559
48742.132,716,0.97900405,0.97844518,0.0571,0.000559
48752.374,717,0.97900405,0.97844531,0.0571,0.000559
48762.91,718,0.97900405,0.97844531,0.0571,0.000559
48773.831,719,0.97900405,0.97844553,0.057,0.000559
48781.627,720,0.97900405,0.97844553,0.057,0.000559
48792.467,721,0.97900405,0.97844561,0.057,0.000558
48802.24,722,0.97900405,0.97844561,0.057,0.000558
48810.909,723,0.97900405,0.97844561,0.057,0.000558
48821.428,724,0.97900405,0.97844561,0.057,0.000558
48829.529,725,0.97900405,0.97844561,0.057,0.000558
48833.181,726,0.97900405,0.97844561,0.057,0.000558
48837.317,727,0.97900405,0.97844565,0.057,0.000558
48841.891,728,0.97900405,0.97844565,0.057,0.000558
48850.119,729,0.97900405,0.97844587,0.057,0.000558
48860.547,730,0.97900405,0.97844587,0.057,0.000558
48869.461,731,0.97900405,0.97844608,0.057,0.000558
48879.27,732,0.97900405,0.97844608,0.057,0.000558
48887.015,733,0.97900405,0.97844608,0.057,0.000558
48894.52,734,0.97900405,0.97844608,0.057,0.000558
48903.005,735,0.97900405,0.97844608,0.057,0.000558
48910.772,736,0.97900405,0.97844608,0.057,0.000558
48914.693,737,0.97900405,0.97844645,0.057,0.000558
48919.153,738,0.97900405,0.97844645,0.057,0.000558
48923.306,739,0.97900405,0.97844669,0.0569,0.000557
48927.261,740,0.97900405,0.97844669,0.0569,0.000557
48931.091,741,0.97900405,0.97844681,0.0569,0.000557
48935.338,742,0.97900405,0.97844681,0.0569,0.000557
48946.175,743,0.97900405,0.97844685,0.0569,0.000557
48953.528,744,0.97900405,0.97844685,0.0569,0.000557
48960.573,745,0.97900405,0.97844685,0.0569,0.000557
48963.962,746,0.97900405,0.97844685,0.0569,0.000557
48970.712,747,0.97900405,0.97844685,0.0569,0.000557
48979.331,748,0.97900405,0.97844685,0.0569,0.000557
48986.801,749,0.97900405,0.97844713,0.0569,0.000557
48994.742,750,0.97900405,0.97844713,0.0569,0.000557
49003.091,751,0.97900405,0.97844713,0.0569,0.000557
49010.675,752,0.97900405,0.97844713,0.0569,0.000557
49019.468,753,0.97900405,0.97844713,0.0569,0.000557
49027.341,754,0.97900405,0.97844713,0.0569,0.000557
49035.811,755,0.97900405,0.97844715,0.0569,0.000557
49045.293,756,0.97900405,0.97844715,0.0569,0.000557
49054.487,757,0.97900405,0.97844736,0.0569,0.000557
49062.57,758,0.97900405,0.97844736,0.0569,0.000557
49071.001,759,0.97900405,0.97844736,0.0569,0.000557
49080.159,760,0.97900405,0.97844736,0.0569,0.000557
49088.925,761,0.97900405,0.97844736,0.0569,0.000557
49096.82,762,0.97900405,0.97844736,0.0569,0.000557
49105.468,763,0.97900405,0.9784474,0.0569,0.000557
49113.64,764,0.97900405,0.9784474,0.0569,0.000557
49120.827,765,0.97900405,0.9784474,0.0569,0.000557
49129.134,766,0.97900405,0.9784474,0.0569,0.000557
49136.872,767,0.97900405,0.9784474,0.0569,0.000557
49145.229,768,0.97900405,0.9784474,0.0569,0.000557
49153.332,769,0.97900405,0.9784475,0.0568,0.000557
49162.523,770,0.97900405,0.9784475,0.0568,0.000557
49172.363,771,0.97900405,0.97844764,0.0568,0.000556
49180.536,772,0.97900405,0.97844764,0.0568,0.000556
49188.431,773,0.97900405,0.97844764,0.0568,0.000556
49197.558,774,0.97900405,0.97844764,0.0568,0.000556
49205.477,775,0.97900405,0.97844764,0.0568,0.000556
49214.295,776,0.97900405,0.97844764,0.0568,0.000556
49217.844,777,0.97900405,0.97844788,0.0568,0.000556
49221.819,778,0.97900405,0.97844788,0.0568,0.000556
49228.693,779,0.97900405,0.97844788,0.0568,0.000556
49235.092,780,0.97900405,0.97844788,0.0568,0.000556
49242.088,781,0.97900405,0.97844788,0.0568,0.000556
49249.903,782,0.97900405,0.97844788,0.0568,0.000556
49255.164,783,0.97900405,0.97844808,0.0568,0.000556
49258.873,784,0.97900405,0.97844808,0.0568,0.000556
49267.61,785,0.97900405,0.97844818,0.0568,0.000556
49275.341,786,0.97900405,0.97844818,0.0568,0.000556
49284.234,787,0.97900405,0.97844818,0.0568,0.000556
49290.062,788,0.97900405,0.97844818,0.0568,0.000556
49297.302,789,0.97900405,0.97844838,0.0568,0.000556
49301.217,790,0.97900405,0.97844838,0.0568,0.000556
49310.791,791,0.97900405,0.97844839,0.0568,0.000556
49318.412,792,0.97900405,0.97844839,0.0568,0.000556
49325.182,793,0.97900405,0.97844839,0.0568,0.000556
49328.574,794,0.97900405,0.97844839,0.0568,0.000556
49335.785,795,0.97900405,0.97844839,0.0568,0.000556
49343.44,796,0.97900405,0.97844839,0.0568,0.000556
49352.38,797,0.97900405,0.97844861,0.0567,0.000555
49359.729,798,0.97900405,0.97844861,0.0567,0.000555
49363.971,799,0.97900405,0.97844861,0.0567,0.000555
49367.611,800,0.97900405,0.97844861,0.0567,0.000555
49371.256,801,0.97900405,0.97844861,0.0567,0.000555
49378.312,802,0.97900405,0.97844861,0.0567,0.000555
49386.471,803,0.97900405,0.97844876,0.0567,0.000555
49394.033,804,0.97900405,0.97844876,0.0567,0.000555
49402.305,805,0.97900405,0.97844876,0.0567,0.000555
49410.987,806,0.97900405,0.97844876,0.0567,0.000555
49414.581,807,0.97900405,0.97844876,0.0567,0.000555
49422.302,808,0.97900405,0.97844876,0.0567,0.000555
49430.796,809,0.97900405,0.97844891,0.0567,0.000555
49436.252,810,0.97900405,0.97844891,0.0567,0.000555
49442.705,811,0.97900405,0.97844891,0.0567,0.000555
49446.078,812,0.97900405,0.97844891,0.0567,0.000555
49454.319,813,0.97900405,0.97844891,0.0567,0.000555
49462.193,814,0.97900405,0.97844891,0.0567,0.000555
49470.159,815,0.97900405,0.97845068,0.0565,0.000553
49478.248,816,0.97900405,0.97845068,0.0565,0.000553
49486.102,817,0.97900405,0.97845068,0.0565,0.000553
49494.666,818,0.97900405,0.97845068,0.0565,0.000553
49502.41,819,0.97900405,0.97845232,0.0564,0.000552
49506.22,820,0.97900405,0.97845232,0.0564,0.000552
49509.505,821,0.97900405,0.97845232,0.0564,0.000552
49516.885,822,0.97900405,0.97845232,0.0564,0.000552
49525.287,823,0.97900405,0.97845236,0.0564,0.000552
49533.54,824,0.97900405,0.97845236,0.0564,0.000552
49541.485,825,0.97900405,0.97845236,0.0564,0.000552
49549.982,826,0.97900405,0.97845236,0.0564,0.000552
49559.253,827,0.97900405,0.97845238,0.0564,0.000552
49567.371,828,0.97900405,0.97845238,0.0564,0.000552
49571.657,829,0.97900405,0.97845238,0.0564,0.000552
49574.98,830,0.97900405,0.97845238,0.0564,0.000552
49578.993,831,0.97900405,0.97845263,0.0563,0.000551
49583.093,832,0.97900405,0.97845263,0.0563,0.000551
49590.178,833,0.97900405,0.97845263,0.0563,0.000551
49594.173,834,0.97900405,0.97845263,0.0563,0.000551
49597.596,835,0.97900405,0.97845265,0.0563,0.000551
49600.967,836,0.97900405,0.97845265,0.0563,0.000551
49604.631,837,0.97900405,0.97845265,0.0563,0.000551
49610.659,838,0.97900405,0.97845265,0.0563,0.000551
49620.549,839,0.97900405,0.97845297,0.0563,0.000551
49629.651,840,0.97900405,0.97845297,0.0563,0.000551
49637.848,841,0.97900405,0.97845297,0.0563,0.000551
49645.467,842,0.97900405,0.97845297,0.0563,0.000551
49654.458,843,0.97900405,0.97845302,0.0563,0.000551
49662.518,844,0.97900405,0.97845302,0.0563,0.000551
49670.358,845,0.97900405,0.97845302,0.0563,0.000551
49678.669,846,0.97900405,0.97845302,0.0563,0.000551
49687.137,847,0.97900405,0.97845304,0.0563,0.000551
49694.521,848,0.97900405,0.97845304,0.0563,0.000551
49703.159,849,0.97900405,0.97845304,0.0563,0.000551
49711.834,850,0.97900405,0.97845304,0.0563,0.000551
49716.417,851,0.97900405,0.97845311,0.0563,0.000551
49725.307,852,0.97900405,0.97845311,0.0563,0.000551
49733.07,853,0.97900405,0.97845311,0.0563,0.000551
49741.348,854,0.97900405,0.97845311,0.0563,0.000551
49749.616,855,0.97900405,0.97845317,0.0563,0.000551
49758.036,856,0.97900405,0.97845317,0.0563,0.000551
49765.73,857,0.97900405,0.97845317,0.0563,0.000551
49773.963,858,0.97900405,0.97845317,0.0563,0.000551
49781.673,859,0.97900405,0.97845336,0.0563,0.000551
49790.003,860,0.97900405,0.97845336,0.0563,0.000551
49798.082,861,0.97900405,0.97845336,0.0563,0.000551
49805.806,862,0.97900405,0.97845336,0.0563,0.000551
49813.409,863,0.97900405,0.97845353,0.0562,0.000551
49821.764,864,0.97900405,0.97845353,0.0562,0.000551
49831.095,865,0.97900405,0.97845353,0.0562,0.000551
49839.309,866,0.97900405,0.97845353,0.0562,0.000551
49847.159,867,0.97900405,0.97845354,0.0562,0.000551
49855.071,868,0.97900405,0.97845354,0.0562,0.000551
49861.833,869,0.97900405,0.97845354,0.0562,0.000551
49866.225,870,0.97900405,0.97845354,0.0562,0.000551
49869.874,871,0.97900405,0.9784536,0.0562,0.00055
49879.169,872,0.97900405,0.9784536,0.0562,0.00055
49887.881,873,0.97900405,0.9784536,0.0562,0.00055
49896.585,874,0.97900405,0.9784536,0.0562,0.00055
49903.916,875,0.97900405,0.97845368,0.0562,0.00055
49907.742,876,0.97900405,0.97845368,0.0562,0.00055
49914.045,877,0.97900405,0.97845368,0.0562,0.00055
49921.511,878,0.97900405,0.97845368,0.0562,0.00055
49926.321,879,0.97900405,0.9784538,0.0562,0.00055
49930.004,880,0.97900405,0.9784538,0.0562,0.00055
49933.427,881,0.97900405,0.9784538,0.0562,0.00055
49937.461,882,0.97900405,0.9784538,0.0562,0.00055
49941.189,883,0.97900405,0.97845407,0.0562,0.00055
49944.637,884,0.97900405,0.97845407,0.0562,0.00055
49948.718,885,0.97900405,0.97845407,0.0562,0.00055
49953.591,886,0.97900405,0.97845407,0.0562,0.00055
49957.092,887,0.97900405,0.97845555,0.056,0.000549
49965.521,888,0.97900405,0.97845555,0.056,0.000549
49974.478,889,0.97900405,0.97845555,0.056,0.000549
49980.365,890,0.97900405,0.97845555,0.056,0.000549
49987.5,891,0.97900405,0.97845566,0.056,0.000548
49996.799,892,0.97900405,0.97845566,0.056,0.000548
50004.73,893,0.97900405,0.97845566,0.056,0.000548
50011.957,894,0.97900405,0.97845566,0.056,0.000548
50019.527,895,0.97900405,0.97845672,0.0559,0.000547
50028.313,896,0.97900405,0.97845672,0.0559,0.000547
50036.157,897,0.97900405,0.97845672,0.0559,0.000547
50044.832,898,0.97900405,0.97845672,0.0559,0.000547
50053.05,899,0.97900405,0.97845674,0.0559,0.000547
50070.119,900,0.97900405,0.97845674,0.0559,0.000547
50084.671,901,0.97900405,0.97845685,0.0559,0.000547
50093.682,902,0.97900405,0.97845685,0.0559,0.000547
50100.747,903,0.97900405,0.97845685,0.0559,0.000547
50107.696,904,0.97900405,0.97845685,0.0559,0.000547
50115.788,905,0.97900405,0.97845839,0.0557,0.000546
50124.443,906,0.97900405,0.97845839,0.0557,0.000546
50132.627,907,0.97900405,0.97845839,0.0557,0.000546
50140.892,908,0.97900405,0.97845839,0.0557,0.000546
50149.57,909,0.97900405,0.9784586,0.0557,0.000545
50157.827,910,0.97900405,0.9784586,0.0557,0.000545
50166.129,911,0.97900405,0.9784586,0.0557,0.000545
50173.356,912,0.97900405,0.9784586,0.0557,0.000545
50178.545,913,0.97900405,0.97845913,0.0557,0.000545
50185.461,914,0.97900405,0.97845913,0.0557,0.000545
50193.161,915,0.97900405,0.97845913,0.0557,0.000545
50201.907,916,0.97900405,0.97845913,0.0557,0.000545
50209.73,917,0.97900405,0.97845914,0.0557,0.000545
50217.758,918,0.97900405,0.97845914,0.0557,0.000545
50226.226,919,0.97900405,0.97845914,0.0557,0.000545
50233.231,920,0.97900405,0.97845914,0.0557,0.000545
50241.589,921,0.97900405,0.97845939,0.0556,0.000545
50248.594,922,0.97900405,0.97845939,0.0556,0.000545
50256.867,923,0.97900405,0.97845939,0.0556,0.000545
50265.016,924,0.97900405,0.97845939,0.0556,0.000545
50273.4,925,0.97900405,0.97845964,0.0556,0.000544
50281.823,926,0.97900405,0.97845964,0.0556,0.000544
50288.672,927,0.97900405,0.97845964,0.0556,0.000544
50295.241,928,0.97900405,0.97845964,0.0556,0.000544
50304.174,929,0.97900405,0.97845977,0.0556,0.000544
50312.619,930,0.97900405,0.97845977,0.0556,0.000544
50321.644,931,0.97900405,0.97845977,0.0556,0.000544
50331.396,932,0.97900405,0.97845977,0.0556,0.000544
50339.618,933,0.97900405,0.97846041,0.0555,0.000544
50347.675,934,0.97900405,0.97846041,0.0555,0.000544
50356.84,935,0.97900405,0.97846041,0.0555,0.000544
50365.938,936,0.97900405,0.97846041,0.0555,0.000544
50374.384,937,0.97900405,0.97846062,0.0555,0.000543
50381.056,938,0.97900405,0.97846062,0.0555,0.000543
50389.679,939,0.97900405,0.97846062,0.0555,0.000543
50397.31,940,0.97900405,0.97846062,0.0555,0.000543
50405.633,941,0.97900405,0.97846071,0.0555,0.000543
50413.833,942,0.97900405,0.97846071,0.0555,0.000543
50422.649,943,0.97900405,0.97846071,0.0555,0.000543
50431.268,944,0.97900405,0.97846071,0.0555,0.000543
50435.971,945,0.97900405,0.9784608,0.0555,0.000543
50441.595,946,0.97900405,0.9784608,0.0555,0.000543
50450.703,947,0.97900405,0.9784608,0.0555,0.000543
50461.387,948,0.97900405,0.9784608,0.0555,0.000543
50471.09,949,0.97900405,0.97846185,0.0554,0.000542
50478.987,950,0.97900405,0.97846185,0.0554,0.000542
50487.915,951,0.97900405,0.97846185,0.0554,0.000542
50496.07,952,0.97900405,0.97846185,0.0554,0.000542
50501.825,953,0.97900405,0.97846236,0.0553,0.000542
50509.402,954,0.97900405,0.97846236,0.0553,0.000542
50516.837,955,0.97900405,0.97846236,0.0553,0.000542
50524.848,956,0.97900405,0.97846236,0.0553,0.000542
50532.553,957,0.97900405,0.97846303,0.0553,0.000541
50542.389,958,0.97900405,0.97846303,0.0553,0.000541
50554.476,959,0.97900405,0.9784632,0.0552,0.000541
50561.598,960,0.97900405,0.9784632,0.0552,0.000541
50565.33,961,0.97900405,0.9784632,0.0552,0.000541
50569.289,962,0.97900405,0.9784632,0.0552,0.000541
50574.159,963,0.97900405,0.97846354,0.0552,0.000541
50582.647,964,0.97900405,0.97846354,0.0552,0.000541
50589.082,965,0.97900405,0.97846354,0.0552,0.000541
50595.839,966,0.97900405,0.97846354,0.0552,0.000541
50602.796,967,0.97900405,0.97846389,0.0552,0.00054
50606.026,968,0.97900405,0.97846389,0.0552,0.00054
50609.626,969,0.97900405,0.97846389,0.0552,0.00054
50612.664,970,0.97900405,0.97846389,0.0552,0.00054
50616.34,971,0.97900405,0.97846406,0.0552,0.00054
50619.678,972,0.97900405,0.97846406,0.0552,0.00054
50623.774,973,0.97900405,0.97846406,0.0552,0.00054
50627.681,974,0.97900405,0.97846406,0.0552,0.00054
50631.128,975,0.97900405,0.97846459,0.0551,0.000539
50636.41,976,0.97900405,0.97846459,0.0551,0.000539
50640.942,977,0.97900405,0.97846459,0.0551,0.000539
50644.472,978,0.97900405,0.97846459,0.0551,0.000539
50647.859,979,0.97900405,0.97846734,0.0548,0.000537
50978.989,980,0.97900405,0.97846734,0.0548,0.000537
51543.699,981,0.97900405,0.97846843,0.0547,0.000536
51552.518,982,0.97900405,0.97846843,0.0547,0.000536
51560.765,983,0.97900405,0.97846843,0.0547,0.000536
51568.142,984,0.97900405,0.97846843,0.0547,0.000536
51576.117,985,0.97900405,0.97847088,0.0545,0.000533
51583.554,986,0.97900405,0.97847088,0.0545,0.000533
51588.766,987,0.97900405,0.97847088,0.0545,0.000533
51596.259,988,0.97900405,0.97847088,0.0545,0.000533
51605.688,989,0.97900405,0.97847138,0.0544,0.000533
51613.605,990,0.97900405,0.97847138,0.0544,0.000533
51621.298,991,0.97900405,0.97847138,0.0544,0.000533
51629.383,992,0.97900405,0.97847138,0.0544,0.000533
51637.212,993,0.97900405,0.97847169,0.0544,0.000532
51645.783,994,0.97900405,0.97847169,0.0544,0.000532
51653.378,995,0.97900405,0.97847169,0.0544,0.000532
51661.058,996,0.97900405,0.97847169,0.0544,0.000532
51669.74,997,0.97900405,0.97847346,0.0542,0.000531
51678.518,998,0.97900405,0.97847346,0.0542,0.000531
51686.55,999,0.97900405,0.97847346,0.0542,0.000531
51693.765,1000,0.97900405,0.97847346,0.0542,0.000531
51700.59,1001,0.97900405,0.97847369,0.0542,0.00053
51707.857,1002,0.97900405,0.97847369,0.0542,0.00053
51712.694,1003,0.97900405,0.97847369,0.0542,0.00053
51719.201,1004,0.97900405,0.97847369,0.0542,0.00053
51727.137,1005,0.97900405,0.97847419,0.0541,0.00053
51739.766,1006,0.97900405,0.97847419,0.0541,0.00053
51750.418,1007,0.97900405,0.97847782,0.0538,0.000526
51760.933,1008,0.97900405,0.97847782,0.0538,0.000526
51770.467,1009,0.97900405,0.97847782,0.0538,0.000526
51777.303,1010,0.97900405,0.97847782,0.0538,0.000526
51785.526,1011,0.97900405,0.97847804,0.0537,0.000526
51793.445,1012,0.97900405,0.97847804,0.0537,0.000526
51796.672,1013,0.97900405,0.97847804,0.0537,0.000526
51805.775,1014,0.97900405,0.97847804,0.0537,0.000526
51812.784,1015,0.97900405,0.97847823,0.0537,0.000526
51823.175,1016,0.97900405,0.97847823,0.0537,0.000526
51830.512,1017,0.97900405,0.97847823,0.0537,0.000526
51838.932,1018,0.97900405,0.97847823,0.0537,0.000526
51844.869,1019,0.97900405,0.97847835,0.0537,0.000526
51852.063,1020,0.97900405,0.97847835,0.0537,0.000526
51858.037,1021,0.97900405,0.97847835,0.0537,0.000526
51865.722,1022,0.97900405,0.97847835,0.0537,0.000526
51871.131,1023,0.97900405,0.97847841,0.0537,0.000526
51876.278,1024,0.97900405,0.97847841,0.0537,0.000526
51879.968,1025,0.97900405,0.97847841,0.0537,0.000526
51884.601,1026,0.97900405,0.97847841,0.0537,0.000526
51893.007,1027,0.97900405,0.97847848,0.0537,0.000526
51897.83,1028,0.97900405,0.97847848,0.0537,0.000526
51907.027,1029,0.97900405,0.97847848,0.0537,0.000526
51914.714,1030,0.97900405,0.97847848,0.0537,0.000526
51922.931,1031,0.97900405,0.97847857,0.0537,0.000525
51929.9,1032,0.97900405,0.97847857,0.0537,0.000525
51937.492,1033,0.97900405,0.97847857,0.0537,0.000525
